"","x","y"
"1",5.48883626097813,35.8923190907176
"2",5.62245247978717,35.1831700563754
"3",1.71683720871806,14.4681928015441
"4",4.98268575640395,32.6224688370496
"5",3.85047311335802,25.6349933554759
"6",3.1145756947808,20.4492018406986
"7",4.4195298878476,29.5094172933083
"8",0.807999583426863,7.04771532260952
"9",3.94195374241099,26.1182301245155
"10",4.2303887042217,29.6700074709148
"11",2.74645065749064,19.3031780747017
"12",4.31467350991443,27.8162586753359
"13",5.60803348291665,36.8114077799673
"14",1.53257294604555,11.8326992606453
"15",2.77375693526119,20.2325551595545
"16",5.64008713653311,38.2729447469297
"17",5.86935857031494,37.2234589107802
"18",0.704924169927835,7.6841953171473
"19",2.84998248936608,20.184792994875
"20",3.3619964774698,24.0675444470834
"21",5.42418832378462,35.3153518037615
"22",0.832261006347835,8.83018510654762
"23",5.93335037352517,36.8550463798143
"24",5.68000939534977,38.769515293412
"25",0.494625348597765,6.83253007010517
"26",3.08527070609853,21.3608482477054
"27",2.3412208026275,15.5983176856259
"28",5.43442878546193,36.2495814128136
"29",2.68181776860729,19.5741004754585
"30",5.0160255599767,33.0897977334388
"31",4.42557370662689,29.7048981326238
"32",4.86633084760979,31.6138761153089
"33",2.32864969689399,17.3407049139942
"34",4.11101837642491,27.960764598269
"35",0.0236900327727199,2.86288082329374
"36",4.99749648151919,31.648742234222
"37",0.0440048812888563,3.96477810617317
"38",1.24595383694395,11.0299196439378
"39",5.43960844678804,34.8013440879268
"40",3.67067186068743,23.4294430021184
"41",2.27735544322059,16.8690912399111
"42",2.61462950985879,18.3426890811798
"43",0.224586197175086,4.60012888641497
"44",5.84123948263004,36.7534344302957
"45",2.59050749335438,17.5838745157459
"46",5.74545957986265,38.5585323328558
"47",5.32652943301946,35.3629515028325
"48",3.83987261680886,26.6257232375725
"49",5.82579966215417,39.770026419079
"50",3.71302924398333,25.4069968925024
"51",2.00056326761842,13.002450367979
"52",2.08048948924989,15.8167141329329
"53",2.39091246854514,18.5167999386296
"54",4.70815665414557,33.3084791671727
"55",0.233618946745992,3.02485208223543
"56",4.49277231702581,28.8057783365278
"57",4.06366098113358,26.6761444920414
"58",1.02758598234504,8.11146011199308
"59",1.56652778293937,11.7534229744938
"60",3.08647760795429,21.3334876800493
"61",4.05364364711568,26.1206398319541
"62",5.89690318750218,40.4183912919962
"63",4.55726560531184,30.4513683767566
"64",3.39893054449931,23.3094751664903
"65",5.09813831141219,34.0844495100777
"66",1.13684361241758,9.85847686062344
"67",1.62771968822926,12.6342300924197
"68",4.96895091142505,34.2904928921024
"69",4.15922892233357,27.7383433239093
"70",1.44326843786985,10.3760084231269
"71",0.25793277611956,4.93326454716076
"72",0.842874564696103,7.70573451464753
"73",1.29831249034032,10.2680788486857
"74",2.87639138521627,19.1902171106104
"75",1.18446205370128,10.5351382254744
"76",4.31613502604887,28.7227919218662
"77",0.0473084324039519,3.79951832307174
"78",2.25293978769332,16.283273448854
"79",3.08644624985754,20.8601740733235
"80",0.00942332530394197,4.30677655590237
"81",3.4896240150556,23.6659803752222
"82",0.947431249078363,9.63253949034537
"83",2.15416983515024,14.7234365807925
"84",3.87379127042368,25.7766315261666
"85",4.65494017582387,30.66028965979
"86",3.38188104936853,22.9003208880803
"87",1.40222039166838,12.762029362002
"88",0.539883098099381,6.21653388729787
"89",0.513672389555722,6.32626018843778
"90",1.8313102168031,13.0454895929547
"91",4.00455908803269,26.2981372516866
"92",0.0014333794824779,4.00666918544972
"93",1.25141974166036,11.7670001145577
"94",5.59820476407185,37.8380922732412
"95",5.55386849166825,34.9425739004842
"96",4.40456580603495,31.4773555298461
"97",1.99843190051615,16.0074642328965
"98",3.09037997899577,21.5155624098364
"99",4.4638478779234,30.4866950463387
"100",3.71495544025674,24.3183474123886
"101",3.75747206714004,24.4486761612814
"102",1.30294618941844,10.8667275874482
"103",1.29940386582166,9.59792733837218
"104",2.33367017190903,17.192040030014
"105",5.65473415190354,38.2261108110259
"106",5.77564808260649,36.6200147726742
"107",4.43913167528808,28.8963492975154
"108",4.39947543432936,29.443416545427
"109",3.21456773998216,21.2698103200668
"110",0.013637796510011,2.69854281917379
"111",3.65362471528351,25.7945037033725
"112",5.02080935658887,34.0944011535033
"113",4.50913537619635,30.4386589222052
"114",2.71638943534344,17.4467809489932
"115",3.21473996294662,22.2344430408536
"116",3.22426017187536,23.4103342455904
"117",0.00828506145626307,3.86290540614918
"118",2.13399572297931,15.6131578637716
"119",3.67279854090884,22.3368614368894
"120",4.97365278331563,32.9028833386949
"121",2.14033199613914,16.4157436743184
"122",2.46381075493991,17.8286681093646
"123",3.44085539365187,23.8025449020871
"124",3.53806982142851,24.6599843014398
"125",4.31794375414029,28.5111127887915
"126",2.36983827129006,18.5290078534919
"127",5.51522357482463,36.5617348488217
"128",5.77542176144198,36.4098602980773
"129",1.40114115318283,12.7884223754825
"130",4.34698559995741,30.2863725367543
"131",5.42180715082213,36.3549168686147
"132",3.62084450852126,23.062437648942
"133",3.78904379345477,25.1649564171231
"134",5.62431509792805,37.3814044048578
"135",5.10289650410414,33.6611010322027
"136",3.47892539435998,24.2215646698212
"137",4.92842354346067,35.0301348096344
"138",0.682311654556543,6.27548960293959
"139",4.5870465519838,28.4090791969737
"140",3.74168074317276,25.723779731467
"141",0.890679640229791,7.65648100013534
"142",0.481586799491197,6.33556184990905
"143",2.78441730793566,18.8941191238233
"144",4.67620896873996,33.2693092927749
"145",4.4011677573435,29.2833005724836
"146",4.90338266640902,31.942960492424
"147",1.02097488753498,8.95958783372325
"148",5.6683219531551,37.872495102557
"149",1.76174304820597,13.6677987744386
"150",0.894432314671576,6.74097714881817
"151",4.31627154769376,28.8930085183361
"152",1.94451571488753,15.4273364569872
"153",4.67285699117929,31.0761328599483
"154",2.36664601089433,17.9349482069804
"155",4.0715572074987,27.2828706179933
"156",4.65495025645941,30.8718142033752
"157",1.12721426412463,10.2456550508523
"158",0.174514913465828,5.0400331175707
"159",0.814282782375813,6.63930119622283
"160",4.08098506880924,27.4524228880098
"161",5.6089377226308,36.5826641545348
"162",3.30296450620517,22.0588663835001
"163",3.61059741256759,23.6292251144664
"164",1.18196692876518,9.46106961862025
"165",3.21141966339201,22.855325700365
"166",1.07733443565667,9.04768395775635
"167",2.71131896646693,18.4830259892963
"168",1.90232011070475,14.5773369837146
"169",0.697048022411764,5.94557389936123
"170",1.11661294056103,10.7455514196028
"171",4.37838057987392,28.7856880630248
"172",2.47123242728412,18.0165233753854
"173",2.48429809045047,17.9567948742778
"174",2.88186077401042,20.2909239751761
"175",2.56496679363772,20.1991828042692
"176",0.818942160811275,7.08832500775771
"177",4.94807643815875,33.8339290811805
"178",3.55382545525208,24.3545259190657
"179",4.76638186583295,30.763085389691
"180",4.61419455427676,30.6164036766441
"181",5.50833850353956,36.7968027082498
"182",5.17577866232023,33.6291532395268
"183",1.90185142681003,13.6390263256667
"184",1.55556345591322,12.4861448422272
"185",4.45359871163964,30.7101891150167
"186",4.48416670085862,29.8315418704796
"187",5.50742420414463,34.657518671308
"188",4.75914725521579,30.2482076269194
"189",0.799977709539235,7.03147093215747
"190",1.72649851301685,12.8318829527266
"191",1.16805686289445,9.98691411232505
"192",4.70465629594401,31.8984358466603
"193",0.773232970386744,7.20478078374805
"194",0.774535701144487,6.53333442355407
"195",0.433518667705357,6.20821800111064
"196",0.318776900880039,5.18811837401982
"197",3.19124661851674,23.3048267805152
"198",0.673849449958652,5.36061584027366
"199",4.45912631833926,29.8420769989304
"200",4.3878928637132,30.6807190762219
"201",5.31070612231269,35.5884105345595
"202",3.10266633331776,20.7834451741423
"203",5.11158590996638,34.4020439465667
"204",2.65677760960534,18.0687387876348
"205",0.947280602529645,8.23028610394808
"206",2.65394783299416,20.1112212765941
"207",5.80640200339258,37.5482667085654
"208",2.90752757666633,21.2737116049634
"209",1.51475063664839,11.7972761111112
"210",1.55813988111913,10.7724768819669
"211",3.25209564529359,21.6637581748126
"212",3.89925502566621,25.30701029204
"213",2.01851479383186,14.626798191874
"214",0.365698477718979,4.8578796573043
"215",2.70786510128528,19.09383271705
"216",5.03253020066768,32.9519339754312
"217",3.44782400596887,25.5791460774133
"218",2.12010226445273,14.3346152494309
"219",3.28455646941438,22.2925145157785
"220",5.35631156293675,35.4869509057273
"221",2.9399434234947,22.2681028067836
"222",1.0297926790081,9.2672779697622
"223",3.25818596407771,23.7882664928668
"224",5.76880617532879,35.968281516219
"225",1.88210293231532,15.7389741192704
"226",4.92308728862554,31.847963560088
"227",1.84232640266418,13.7775273305313
"228",1.11272148694843,8.56691016179115
"229",0.290080660488456,4.87435327936019
"230",1.47404488362372,13.6296083534739
"231",2.10664153285325,18.0620125523711
"232",0.954134290572256,7.64797684131512
"233",1.82458798075095,14.4334689949088
"234",0.105289948638529,5.02026143057546
"235",5.97931607533246,38.6802396347102
"236",4.82635987596586,31.739984458089
"237",0.519483610522002,5.81212370858557
"238",5.21959961811081,34.9154304327763
"239",3.32751518022269,24.3625204921519
"240",2.52827053098008,18.8572429471204
"241",0.405820914544165,5.75511350156196
"242",3.3686277391389,22.9098965090561
"243",0.424331365618855,6.04433687927108
"244",1.2683516331017,10.0605728806935
"245",3.2977224807255,22.5070783807157
"246",2.89188869018108,21.4478455841982
"247",0.956819127313793,9.18292785206157
"248",0.897473970428109,8.62586011659477
"249",2.99563728226349,20.7182160382254
"250",5.6433892683126,37.7913685113605
"251",2.00538795953616,16.3672403425925
"252",1.13060597749427,8.91436410109018
"253",1.61829706979915,12.76526937346
"254",3.18446446862072,22.1558537249162
"255",0.128701371140778,3.19385249848377
"256",4.7925618449226,30.7566324135396
"257",0.662010601256043,6.96963082752966
"258",3.23878971487284,23.08825017205
"259",3.42740338481963,25.0412625878943
"260",3.71370928175747,23.3731029022656
"261",4.28912216098979,28.0322934926263
"262",0.739803472068161,7.12739061439705
"263",1.86629771254957,12.53462924463
"264",5.67443497572094,36.2960764125334
"265",3.00015055434778,20.2235515669052
"266",0.811382994521409,7.14572826726885
"267",5.21554692322388,32.1044469401962
"268",1.2302976725623,10.5952045856604
"269",5.55027534579858,35.6697291385367
"270",5.32052158936858,36.4436207300437
"271",0.817774951457977,8.70260565816295
"272",4.71209665294737,29.8190503525514
"273",2.71982048498467,19.4173183309138
"274",0.814454516395926,7.29295611414241
"275",5.31132622109726,35.7562384952181
"276",2.02028124080971,15.1747578603569
"277",1.91564469086006,13.9368445193157
"278",2.42269688844681,17.9745783668536
"279",2.87446384225041,20.3993912121449
"280",2.20741092134267,16.0798479463065
"281",2.79414340574294,21.7847510559336
"282",0.299352917354554,4.26673161781006
"283",1.12414026958868,9.27405464454803
"284",5.8959564822726,36.829801969618
"285",1.96964441752061,14.7773397818285
"286",1.02597834309563,10.0462263640445
"287",2.92952936701477,18.5057883511594
"288",0.112124470062554,3.4226817003023
"289",2.03691050224006,14.0398125867871
"290",0.177980253472924,5.50981878585445
"291",5.20337197836488,35.5781274090682
"292",4.39024559827521,29.6759764369919
"293",1.89156478084624,15.7787267654777
"294",2.31872407067567,16.0450265731753
"295",1.99467594316229,15.9187073839456
"296",0.538667826913297,5.64699545284655
"297",4.54233361501247,30.5749592126004
"298",3.6178109832108,24.4074698825999
"299",0.872399835381657,7.95585592899687
"300",0.195104900747538,4.71674456281476
